ID Produto,Qualidade,Temperatura ar [K],Temperatura processo [K],Velocidade rotação [rpm],Torque [Nm],Desgaste [min],Falha,Tipo falha
A38911,Alta,299.1,309.9,1443.0,40.3,0.0,0.0,Sem falha
B48550,Baixa,298.7,310.3,1451.0,40.0,86.0,0.0,Sem falha
A34959,Alta,302.2,311.6,1357.0,44.2,142.0,0.0,Sem falha
B52594,Baixa,302.6,312.3,1534.0,34.3,31.0,0.0,Sem falha
B51187,Baixa,302.1,311.2,1369.0,50.8,164.0,0.0,Sem falha
A33665,Alta,302.5,310.9,1356.0,55.5,101.0,1.0,Superaquecimento
B51043,Baixa,302.5,311.4,1674.0,27.0,223.0,0.0,Sem falha
B50199,Baixa,300.5,309.8,1379.0,54.2,207.0,1.0,Sobrecarga
M24596,Média,298.9,310.0,1348.0,58.2,163.0,0.0,Sem falha
B55169,Baixa,301.1,312.4,1430.0,37.9,124.0,0.0,Sem falha
M16088,Média,297.1,308.4,1583.0,38.2,150.0,0.0,Sem falha
B47912,Baixa,297.2,308.6,1924.0,22.1,163.0,0.0,Sem falha
M16037,Média,297.2,308.3,1604.0,39.4,9.0,0.0,Sem falha
B50194,Baixa,300.5,309.7,1580.0,42.8,196.0,0.0,Sem falha
B52456,Baixa,303.5,313.0,1606.0,34.0,126.0,0.0,Sem falha
A32007,Alta,298.9,308.5,1415.0,54.0,6.0,0.0,Sem falha
B51999,Baixa,303.6,312.2,1696.0,30.7,5.0,0.0,Sem falha
B55102,Baixa,300.7,311.9,1462.0,39.7,181.0,0.0,Sem falha
B55782,Baixa,297.4,308.1,1729.0,31.7,204.0,0.0,Sem falha
M22284,Média,300.1,311.4,1575.0,29.8,210.0,0.0,Sem falha
B49596,Baixa,299.0,308.4,1571.0,38.6,5.0,0.0,Sem falha
B48198,Baixa,296.3,307.2,1291.0,58.6,29.0,0.0,Sem falha
B51211,Baixa,302.0,310.8,1447.0,42.7,229.0,0.0,Sem falha
M16840,Média,298.0,307.6,1301.0,58.5,155.0,0.0,Sem falha
M20073,Média,303.7,312.6,1429.0,43.3,189.0,0.0,Sem falha
B47522,Baixa,297.4,308.2,1471.0,46.5,25.0,0.0,Sem falha
B54978,Baixa,300.0,311.5,1812.0,28.3,94.0,0.0,Sem falha
B51244,Baixa,301.9,310.7,1480.0,47.1,68.0,0.0,Sem falha
M15280,Média,297.3,308.3,1301.0,39.6,5.0,0.0,Sem falha
M15783,Média,295.5,306.0,1423.0,45.3,205.0,0.0,Sem falha
B50742,Baixa,301.7,310.6,1471.0,43.8,80.0,0.0,Sem falha
A32498,Alta,300.1,309.4,1329.0,55.2,143.0,0.0,Sem falha
M23357,Média,298.3,309.4,1509.0,34.2,141.0,0.0,Sem falha
B51096,Baixa,302.6,311.6,1453.0,37.0,135.0,0.0,Sem falha
B51924,Baixa,303.3,311.3,1393.0,47.4,18.0,0.0,Sem falha
B49359,Baixa,299.6,309.2,1601.0,33.3,33.0,0.0,Sem falha
B48805,Baixa,297.9,307.8,1365.0,46.9,73.0,0.0,Sem falha
B54160,Baixa,300.8,311.3,1505.0,45.5,141.0,0.0,Sem falha
B51563,Baixa,301.7,309.5,1298.0,65.5,229.0,1.0,Superaquecimento
M21579,Média,301.4,310.6,1431.0,40.6,101.0,0.0,Sem falha
B49285,Baixa,299.3,309.1,1495.0,44.0,55.0,0.0,Sem falha
M17662,Média,300.3,309.6,1509.0,46.6,95.0,0.0,Sem falha
A30660,Alta,297.2,308.5,1653.0,33.3,207.0,0.0,Sem falha
B54250,Baixa,300.7,310.7,1333.0,61.0,177.0,0.0,Sem falha
A36762,Alta,299.7,310.3,1462.0,40.4,19.0,0.0,Sem falha
B53531,Baixa,300.0,309.7,1542.0,47.1,25.0,0.0,Sem falha
M18523,Média,302.3,311.7,1442.0,41.7,127.0,0.0,Sem falha
B51459,Baixa,302.0,310.1,1361.0,45.4,174.0,1.0,Superaquecimento
B51701,Baixa,302.4,310.4,1865.0,23.9,129.0,0.0,Sem falha
B52487,Baixa,304.0,313.3,1530.0,34.8,211.0,0.0,Sem falha
B53456,Baixa,301.2,310.8,1233.0,64.6,45.0,0.0,Sem falha
B56907,Baixa,298.8,309.8,1461.0,39.4,141.0,0.0,Sem falha
B51892,Baixa,303.4,311.8,1564.0,35.9,171.0,0.0,Sem falha
B54483,Baixa,300.1,310.6,1374.0,45.4,119.0,0.0,Sem falha
B49203,Baixa,298.7,308.5,1444.0,54.2,62.0,0.0,Sem falha
B50676,Baixa,301.9,310.9,1309.0,48.0,124.0,0.0,Sem falha
M23210,Média,298.7,309.6,1382.0,48.1,186.0,0.0,Sem falha
B47970,Baixa,296.8,307.9,1420.0,45.4,70.0,0.0,Sem falha
B47364,Baixa,298.2,308.2,1667.0,30.6,59.0,0.0,Sem falha
M22729,Média,300.5,312.0,1779.0,27.7,46.0,0.0,Sem falha
M18105,Média,301.0,309.6,1588.0,32.7,138.0,0.0,Sem falha
M24569,Média,299.0,310.0,1486.0,34.6,91.0,0.0,Sem falha
M21538,Média,301.5,310.7,1336.0,65.6,0.0,1.0,Falha por potência
M15404,Média,297.5,309.4,1831.0,26.6,105.0,0.0,Sem falha
B51728,Baixa,302.6,310.5,1511.0,37.2,197.0,0.0,Sem falha
B55173,Baixa,301.1,312.3,1595.0,31.9,134.0,0.0,Sem falha
A32563,Alta,300.4,309.7,1500.0,35.2,112.0,0.0,Sem falha
M15959,Média,296.8,307.4,1472.0,43.9,30.0,0.0,Sem falha
B49859,Baixa,299.8,309.5,1476.0,44.4,14.0,0.0,Sem falha
B57157,Baixa,298.6,308.3,1422.0,40.4,179.0,0.0,Sem falha
B50992,Baixa,302.0,310.6,1392.0,50.0,84.0,0.0,Sem falha
A34253,Alta,303.4,311.9,1402.0,50.0,54.0,0.0,Sem falha
B54191,Baixa,300.5,310.5,2633.0,12.2,17.0,1.0,Falha por potência
B48992,Baixa,298.2,307.8,1476.0,36.8,134.0,0.0,Sem falha
B50722,Baixa,301.8,310.9,1899.0,24.7,31.0,0.0,Sem falha
B51626,Baixa,302.5,310.3,1584.0,35.5,158.0,0.0,Sem falha
M22243,Média,299.7,310.4,1410.0,44.5,105.0,0.0,Sem falha
A36801,Alta,299.8,310.6,1423.0,44.6,116.0,0.0,Sem falha
B56382,Baixa,297.8,308.8,1548.0,36.9,64.0,0.0,Sem falha
B52416,Baixa,303.8,313.1,1394.0,45.4,36.0,0.0,Sem falha
B56204,Baixa,297.4,308.3,1366.0,45.5,11.0,0.0,Sem falha
B51608,Baixa,302.4,310.1,1906.0,21.2,110.0,0.0,Sem falha
B53657,Baixa,300.5,309.7,1841.0,24.6,143.0,0.0,Sem falha
M21104,Média,301.0,310.4,1665.0,30.9,177.0,0.0,Sem falha
B47598,Baixa,297.4,308.4,2151.0,17.7,0.0,0.0,Sem falha
B47624,Baixa,297.4,308.4,1582.0,37.2,68.0,0.0,Sem falha
B55956,Baixa,297.5,308.6,1352.0,52.6,12.0,0.0,Sem falha
B55925,Baixa,297.4,308.6,1411.0,46.3,138.0,0.0,Sem falha
B52516,Baixa,303.2,312.4,1663.0,33.7,71.0,0.0,Sem falha
B49935,Baixa,299.7,309.2,1478.0,38.8,199.0,0.0,Sem falha
B56318,Baixa,297.6,308.6,1522.0,37.0,106.0,0.0,Sem falha
B54577,Baixa,299.7,310.6,1737.0,26.1,144.0,0.0,Sem falha
B52995,Baixa,301.2,311.0,1670.0,33.0,200.0,0.0,Sem falha
M19005,Média,301.8,310.3,1465.0,46.5,60.0,0.0,Sem falha
B49630,Baixa,299.2,308.7,1492.0,37.8,91.0,0.0,Sem falha
M22550,Média,300.5,311.6,1577.0,36.5,4.0,0.0,Sem falha
B55659,Baixa,298.6,309.7,1627.0,33.4,99.0,0.0,Sem falha
M20076,Média,303.7,312.7,1316.0,51.8,197.0,0.0,Sem falha
M20330,Média,302.7,312.2,1585.0,35.5,167.0,0.0,Sem falha
B53476,Baixa,301.0,310.5,1429.0,39.4,98.0,0.0,Sem falha
M23745,Média,298.0,309.2,1438.0,42.9,101.0,0.0,Sem falha
M20152,Média,303.9,313.3,1567.0,35.0,168.0,0.0,Sem falha
B47477,Baixa,298.0,308.5,1713.0,25.3,124.0,0.0,Sem falha
M23035,Média,299.9,311.3,1445.0,41.2,169.0,0.0,Sem falha
M21006,Média,301.1,311.1,1470.0,40.6,159.0,0.0,Sem falha
A35028,Alta,303.0,312.2,1624.0,28.8,117.0,0.0,Sem falha
M16360,Média,298.0,308.7,2101.0,17.4,198.0,0.0,Sem falha
B55410,Baixa,299.1,310.5,1736.0,26.9,74.0,0.0,Sem falha
B52818,Baixa,302.6,312.1,1519.0,38.1,178.0,0.0,Sem falha
B49268,Baixa,299.6,309.4,1331.0,46.4,16.0,0.0,Sem falha
B54486,Baixa,300.1,310.5,1356.0,45.8,126.0,0.0,Sem falha
B54733,Baixa,300.3,311.3,1505.0,39.6,107.0,0.0,Sem falha
A31774,Alta,299.2,308.4,1388.0,53.2,59.0,0.0,Sem falha
B55237,Baixa,300.2,311.5,1549.0,37.2,67.0,0.0,Sem falha
M19312,Média,302.5,310.3,1447.0,39.2,172.0,0.0,Sem falha
B51545,Baixa,302.0,310.0,1449.0,48.8,181.0,0.0,Sem falha
A38015,Alta,297.4,308.2,1359.0,46.9,199.0,0.0,Sem falha
M18756,Média,302.2,311.2,1627.0,33.2,74.0,0.0,Sem falha
B51453,Baixa,302.6,310.8,1486.0,36.4,160.0,0.0,Sem falha
B47433,Baixa,298.0,308.2,1357.0,48.2,7.0,0.0,Sem falha
B49843,Baixa,299.9,309.3,1620.0,31.1,196.0,0.0,Sem falha
M16097,Média,297.1,308.4,1502.0,37.3,181.0,0.0,Sem falha
M21261,Média,300.0,309.6,1573.0,39.7,162.0,0.0,Sem falha
M16886,Média,298.7,308.5,1360.0,52.9,69.0,0.0,Sem falha
A33265,Alta,302.2,310.9,1415.0,48.4,185.0,0.0,Sem falha
B53782,Baixa,301.5,310.6,1374.0,46.7,32.0,0.0,Sem falha
B50025,Baixa,300.3,309.2,1398.0,54.4,198.0,0.0,Sem falha
A33777,Alta,302.1,310.1,1844.0,24.6,171.0,0.0,Sem falha
B49900,Baixa,299.6,309.2,1559.0,39.1,110.0,0.0,Sem falha
M22411,Média,300.2,311.3,1491.0,37.3,102.0,0.0,Sem falha
B47213,Baixa,298.9,309.3,1665.0,32.5,93.0,0.0,Sem falha
B48770,Baixa,298.2,308.4,1497.0,37.7,207.0,0.0,Sem falha
B49358,Baixa,299.6,309.2,1602.0,37.3,31.0,0.0,Sem falha
B48161,Baixa,296.2,306.8,1655.0,31.1,136.0,0.0,Sem falha
M15049,Média,298.3,308.4,1539.0,43.4,69.0,0.0,Sem falha
A37078,Alta,300.5,311.7,1454.0,50.3,175.0,0.0,Sem falha
B50736,Baixa,301.9,310.8,1735.0,31.5,66.0,0.0,Sem falha
A30339,Alta,295.6,306.1,1623.0,30.9,210.0,0.0,Sem falha
B53487,Baixa,301.0,310.3,1617.0,34.5,126.0,0.0,Sem falha
A31528,Alta,299.4,309.1,1373.0,44.1,81.0,0.0,Sem falha
B50119,Baixa,300.9,309.7,1431.0,41.4,199.0,0.0,Sem falha
B47989,Baixa,296.9,307.6,1452.0,45.7,122.0,0.0,Sem falha
M24584,Média,298.8,309.7,2098.0,19.0,133.0,0.0,Sem falha
B56583,Baixa,297.7,308.1,1697.0,29.1,179.0,0.0,Sem falha
B54118,Baixa,300.7,311.2,1452.0,44.4,33.0,0.0,Sem falha
M20455,Média,302.7,312.0,1944.0,21.4,71.0,0.0,Sem falha
M17831,Média,300.7,309.5,1393.0,43.9,81.0,0.0,Sem falha
A31434,Alta,298.7,308.4,1560.0,33.3,53.0,0.0,Sem falha
B52694,Baixa,302.7,312.0,1828.0,24.0,63.0,0.0,Sem falha
M15674,Média,296.8,307.5,1470.0,45.9,132.0,0.0,Sem falha
B49354,Baixa,299.6,309.2,1572.0,33.4,20.0,0.0,Sem falha
M23505,Média,297.6,308.6,1492.0,35.5,88.0,0.0,Sem falha
B49646,Baixa,299.0,308.6,1429.0,37.7,126.0,0.0,Sem falha
B55226,Baixa,300.6,311.8,1471.0,41.4,39.0,0.0,Sem falha
B49551,Baixa,299.3,308.5,1409.0,44.8,91.0,0.0,Sem falha
M24687,Média,298.3,309.3,1376.0,57.0,198.0,0.0,Sem falha
M16180,Média,299.0,310.3,1540.0,38.1,182.0,0.0,Sem falha
A30534,Alta,296.6,307.7,1654.0,31.0,91.0,0.0,Sem falha
M16127,Média,298.1,309.6,1549.0,38.7,43.0,0.0,Sem falha
M17261,Média,299.2,308.6,1367.0,47.6,168.0,0.0,Sem falha
B52781,Baixa,302.9,312.2,1605.0,33.9,86.0,0.0,Sem falha
M16202,Média,298.6,310.1,1596.0,33.0,15.0,0.0,Sem falha
M23338,Média,298.5,309.7,1354.0,60.8,96.0,0.0,Sem falha
B54409,Baixa,299.8,309.8,1749.0,33.4,153.0,0.0,Sem falha
A29951,Alta,297.4,309.3,1516.0,43.0,83.0,0.0,Sem falha
M18728,Média,302.7,311.7,1759.0,29.9,5.0,0.0,Sem falha
B49477,Baixa,299.3,308.7,1802.0,26.0,130.0,0.0,Sem falha
B54574,Baixa,299.7,310.6,1479.0,38.0,137.0,0.0,Sem falha
M20980,Média,300.9,311.2,1472.0,40.0,93.0,0.0,Sem falha
M16712,Média,297.6,307.1,1526.0,39.1,39.0,0.0,Sem falha
B50335,Baixa,300.5,309.8,1367.0,54.0,129.0,0.0,Sem falha
A35377,Alta,300.4,310.7,1656.0,36.3,127.0,0.0,Sem falha
B56610,Baixa,298.1,308.7,1671.0,28.8,41.0,0.0,Sem falha
B56819,Baixa,299.3,310.4,1725.0,26.8,167.0,0.0,Sem falha
B50634,Baixa,301.5,310.4,1918.0,21.8,9.0,0.0,Sem falha
B49921,Baixa,299.6,309.0,1378.0,51.9,162.0,0.0,Sem falha
B54836,Baixa,300.5,311.6,1541.0,47.8,156.0,0.0,Sem falha
M18778,Média,302.5,311.5,1358.0,52.7,139.0,0.0,Sem falha
M18691,Média,302.3,310.9,1742.0,29.7,137.0,0.0,Sem falha
M19614,Média,303.3,311.5,1384.0,54.8,48.0,0.0,Sem falha
B56178,Baixa,297.1,308.0,1467.0,42.8,169.0,0.0,Sem falha
B51612,Baixa,302.4,310.2,1445.0,46.4,125.0,0.0,Sem falha
B56709,Baixa,299.1,310.3,1459.0,46.7,84.0,0.0,Sem falha
B56499,Baixa,298.5,309.4,1911.0,21.5,164.0,0.0,Sem falha
B56190,Baixa,297.2,307.9,1441.0,40.0,195.0,0.0,Sem falha
B54361,Baixa,300.2,310.3,1331.0,52.1,30.0,0.0,Sem falha
B51926,Baixa,303.2,311.2,1427.0,45.6,25.0,0.0,Sem falha
M19622,Média,303.7,312.0,2663.0,11.4,71.0,1.0,Falha por potência
B48896,Baixa,298.1,307.7,1523.0,37.7,80.0,0.0,Sem falha
B47497,Baixa,297.8,308.4,1685.0,28.4,179.0,0.0,Sem falha
B55496,Baixa,298.8,309.8,1463.0,40.0,90.0,0.0,Sem falha
B53721,Baixa,301.4,310.7,1509.0,38.3,95.0,0.0,Sem falha
B48886,Baixa,298.2,307.8,1521.0,42.9,60.0,0.0,Sem falha
A36750,Alta,299.9,310.5,1549.0,42.8,208.0,0.0,Sem falha
B51028,Baixa,302.3,310.9,1720.0,28.1,178.0,0.0,Sem falha
M15967,Média,296.7,307.5,1515.0,42.1,55.0,0.0,Sem falha
M24369,Média,299.2,310.4,1502.0,39.8,34.0,0.0,Sem falha
B57153,Baixa,298.5,308.2,1444.0,40.5,170.0,0.0,Sem falha
M15155,Média,298.1,308.6,1716.0,30.7,119.0,0.0,Sem falha
M17816,Média,300.8,309.6,1404.0,38.7,44.0,0.0,Sem falha
B54349,Baixa,300.3,310.2,1492.0,52.3,2.0,0.0,Sem falha
A34028,Alta,303.0,311.2,1503.0,37.0,152.0,0.0,Sem falha
M24225,Média,298.0,308.6,1254.0,55.8,65.0,0.0,Sem falha
M19773,Média,303.5,312.3,1593.0,35.2,29.0,0.0,Sem falha
M16679,Média,298.1,307.6,2066.0,19.2,150.0,0.0,Sem falha
B53838,Baixa,301.4,310.4,1430.0,50.9,178.0,0.0,Sem falha
M22827,Média,301.0,312.2,1629.0,32.6,69.0,0.0,Sem falha
M17942,Média,300.0,309.3,1407.0,43.9,138.0,0.0,Sem falha
B56871,Baixa,299.0,310.0,1582.0,31.9,51.0,0.0,Sem falha
B51457,Baixa,302.2,310.4,1743.0,28.1,170.0,0.0,Sem falha
B49312,Baixa,299.4,309.0,1660.0,28.4,139.0,0.0,Sem falha
M21809,Média,300.7,311.2,1769.0,26.5,63.0,0.0,Sem falha
M15361,Média,297.6,309.3,1464.0,46.2,218.0,0.0,Sem falha
B53716,Baixa,301.3,310.5,1406.0,47.1,83.0,0.0,Sem falha
B49240,Baixa,299.6,309.5,1803.0,27.7,159.0,0.0,Sem falha
M20054,Média,303.9,313.1,1668.0,34.4,137.0,0.0,Sem falha
B53792,Baixa,301.6,310.6,1222.0,70.0,62.0,0.0,Sem falha
B51471,Baixa,301.8,310.0,2032.0,19.0,203.0,0.0,Sem falha
B48577,Baixa,299.1,310.2,1569.0,38.2,155.0,0.0,Sem falha
B51259,Baixa,302.0,310.5,1978.0,22.0,106.0,0.0,Sem falha
A31674,Alta,299.1,308.3,1521.0,36.5,40.0,0.0,Sem falha
M17172,Média,299.1,308.6,1441.0,36.2,169.0,0.0,Sem falha
B55719,Baixa,298.5,309.4,1517.0,40.2,45.0,0.0,Sem falha
B53365,Baixa,301.1,311.0,1918.0,21.7,28.0,0.0,Sem falha
M16809,Média,298.1,308.0,1543.0,41.9,73.0,0.0,Sem falha
B56451,Baixa,298.2,308.7,1991.0,20.5,36.0,0.0,Sem falha
M18813,Média,302.3,311.4,1484.0,39.5,22.0,0.0,Sem falha
B49498,Baixa,299.2,308.8,1405.0,51.4,183.0,0.0,Sem falha
B51515,Baixa,301.7,309.9,1607.0,37.7,93.0,0.0,Sem falha
M19249,Média,302.1,310.0,1355.0,45.1,6.0,1.0,Superaquecimento
B49017,Baixa,297.7,307.2,1392.0,43.0,197.0,0.0,Sem falha
A35389,Alta,300.5,310.7,1654.0,28.6,161.0,0.0,Sem falha
B54018,Baixa,301.1,311.1,1570.0,41.6,202.0,0.0,Sem falha
B48036,Baixa,296.1,307.1,1898.0,22.7,20.0,0.0,Sem falha
B47444,Baixa,298.1,308.2,1390.0,47.5,33.0,0.0,Sem falha
A33054,Alta,302.4,311.6,1544.0,39.1,70.0,0.0,Sem falha
B47901,Baixa,297.5,308.9,1696.0,30.9,133.0,0.0,Sem falha
B54080,Baixa,301.0,311.7,1670.0,31.3,150.0,0.0,Sem falha
A34220,Alta,303.6,312.5,1375.0,54.0,186.0,0.0,Sem falha
M19058,Média,302.4,311.1,1432.0,44.5,195.0,0.0,Sem falha
B53232,Baixa,300.9,311.0,2003.0,20.2,138.0,0.0,Sem falha
B56221,Baixa,297.3,308.3,1309.0,61.5,56.0,0.0,Sem falha
B54741,Baixa,300.3,311.1,1388.0,49.4,128.0,0.0,Sem falha
B55464,Baixa,298.8,310.6,1651.0,33.3,0.0,0.0,Sem falha
B49993,Baixa,300.0,309.3,1887.0,22.6,120.0,0.0,Sem falha
B49002,Baixa,298.1,307.6,1488.0,39.4,157.0,0.0,Sem falha
B55599,Baixa,299.0,310.3,1431.0,39.9,157.0,0.0,Sem falha
B54693,Baixa,300.4,311.8,2261.0,14.9,5.0,0.0,Sem falha
B51082,Baixa,302.2,311.1,1630.0,34.6,94.0,0.0,Sem falha
B50529,Baixa,301.4,310.7,1673.0,27.8,181.0,0.0,Sem falha
B51123,Baixa,302.3,311.4,1333.0,66.7,205.0,1.0,Falha por potência
B52622,Baixa,303.1,312.7,1353.0,51.8,97.0,0.0,Sem falha
B55973,Baixa,297.4,308.5,1782.0,25.9,54.0,0.0,Sem falha
M21785,Média,301.1,311.6,1266.0,55.5,210.0,0.0,Sem falha
M23148,Média,298.8,310.6,1640.0,33.8,9.0,0.0,Sem falha
B48181,Baixa,296.3,307.1,1662.0,32.9,190.0,0.0,Sem falha
B50868,Baixa,302.0,311.2,1420.0,45.8,192.0,0.0,Sem falha
M21802,Média,300.8,311.4,1732.0,26.9,45.0,0.0,Sem falha
A33443,Alta,302.0,310.9,1679.0,29.0,222.0,0.0,Sem falha
B52483,Baixa,303.9,313.2,1481.0,44.1,197.0,0.0,Sem falha
M17612,Média,299.7,309.1,1851.0,24.7,189.0,0.0,Sem falha
M22542,Média,300.7,311.7,1412.0,49.1,219.0,0.0,Sem falha
A35378,Alta,300.5,310.8,1631.0,30.5,132.0,0.0,Sem falha
M17333,Média,298.9,308.5,1555.0,37.6,142.0,0.0,Sem falha
B49207,Baixa,298.7,308.4,1750.0,25.8,72.0,0.0,Sem falha
A32254,Alta,300.4,309.4,1487.0,38.9,185.0,0.0,Sem falha
B54230,Baixa,300.6,310.4,1457.0,47.7,120.0,0.0,Sem falha
B55188,Baixa,300.8,311.9,1414.0,41.1,171.0,0.0,Sem falha
A32281,Alta,300.7,309.6,1390.0,48.5,7.0,0.0,Sem falha
A33240,Alta,302.3,310.8,1438.0,43.8,119.0,0.0,Sem falha
M20518,Média,302.2,311.4,1372.0,55.1,9.0,0.0,Sem falha
B55138,Baixa,301.0,312.1,1377.0,49.9,48.0,0.0,Sem falha
B52941,Baixa,301.9,311.2,1369.0,49.8,66.0,0.0,Sem falha
B50200,Baixa,300.4,309.6,1543.0,38.1,209.0,0.0,Sem falha
B49508,Baixa,299.3,308.7,1579.0,36.3,211.0,0.0,Sem falha
M15732,Média,295.8,306.4,1335.0,51.7,69.0,0.0,Sem falha
B49882,Baixa,299.8,309.2,1760.0,25.9,63.0,0.0,Sem falha
B51278,Baixa,302.0,310.3,1648.0,29.6,157.0,0.0,Sem falha
M22667,Média,300.0,311.5,1451.0,49.0,115.0,0.0,Sem falha
B55080,Baixa,300.8,312.4,1825.0,23.8,127.0,0.0,Sem falha
M19200,Média,301.7,309.9,1533.0,40.9,106.0,0.0,Sem falha
B50002,Baixa,300.3,309.6,1593.0,38.1,140.0,0.0,Sem falha
M19484,Média,303.0,311.1,1428.0,39.8,181.0,0.0,Sem falha
B56125,Baixa,297.4,308.2,1639.0,33.8,39.0,0.0,Sem falha
B55777,Baixa,297.6,308.3,1410.0,47.0,191.0,0.0,Sem falha
M19016,Média,302.0,310.5,1823.0,25.1,87.0,0.0,Sem falha
B50577,Baixa,301.4,310.6,1648.0,30.7,90.0,0.0,Sem falha
B55788,Baixa,297.4,308.4,1369.0,50.6,220.0,1.0,Sobrecarga
B54357,Baixa,300.2,310.2,1415.0,49.6,21.0,0.0,Sem falha
B49197,Baixa,298.7,308.5,1483.0,42.5,46.0,0.0,Sem falha
M20875,Média,300.8,310.8,1520.0,38.0,45.0,0.0,Sem falha
B54778,Baixa,300.5,311.1,1491.0,42.6,11.0,0.0,Sem falha
M17499,Média,299.8,309.4,1412.0,47.8,130.0,0.0,Sem falha
B54938,Baixa,300.4,311.8,1689.0,30.8,196.0,0.0,Sem falha
B54889,Baixa,300.5,311.4,1445.0,41.5,66.0,0.0,Sem falha
A34308,Alta,303.8,312.5,1447.0,46.6,198.0,0.0,Sem falha
B56822,Baixa,299.4,310.5,1372.0,46.3,173.0,0.0,Sem falha
M19597,Média,303.2,311.5,1336.0,58.2,2.0,1.0,Superaquecimento
B47700,Baixa,297.6,309.5,1617.0,36.2,42.0,0.0,Sem falha
B49293,Baixa,299.5,309.1,1863.0,22.5,79.0,0.0,Sem falha
B53123,Baixa,300.7,310.7,1541.0,41.3,82.0,0.0,Sem falha
M24710,Média,298.5,309.3,1498.0,34.6,46.0,0.0,Sem falha
B49853,Baixa,299.8,309.4,1480.0,40.9,2.0,0.0,Sem falha
B50237,Baixa,300.1,309.1,1400.0,46.7,77.0,0.0,Sem falha
A38235,Alta,297.4,308.7,1623.0,33.8,127.0,0.0,Sem falha
A38801,Alta,297.4,307.9,1390.0,52.0,131.0,0.0,Sem falha
B51871,Baixa,303.5,311.5,1535.0,33.3,120.0,0.0,Sem falha
B55840,Baixa,297.4,308.5,1295.0,52.1,130.0,0.0,Sem falha
B52874,Baixa,302.4,311.8,1508.0,45.7,108.0,0.0,Sem falha
M21638,Média,301.3,310.7,1819.0,25.5,46.0,0.0,Sem falha
B57114,Baixa,298.3,308.2,1472.0,44.3,71.0,0.0,Sem falha
A33499,Alta,302.0,310.5,1841.0,23.6,119.0,0.0,Sem falha
A38754,Alta,298.4,308.9,1577.0,37.1,0.0,0.0,Sem falha
B48526,Baixa,298.6,310.1,1533.0,33.9,24.0,0.0,Sem falha
B55871,Baixa,297.1,308.5,1555.0,36.2,0.0,0.0,Sem falha
M17327,Média,298.9,308.6,1574.0,33.5,128.0,0.0,Sem falha
B51412,Baixa,302.2,310.9,1452.0,42.3,56.0,0.0,Sem falha
B54826,Baixa,300.4,311.4,1936.0,23.9,131.0,0.0,Sem falha
B50627,Baixa,301.7,310.6,1624.0,34.5,216.0,0.0,Sem falha
M22288,Média,300.0,311.4,1864.0,23.3,2.0,0.0,Sem falha
M23449,Média,297.3,307.8,1538.0,48.0,171.0,0.0,Sem falha
M24248,Média,297.5,307.9,1544.0,37.9,136.0,0.0,Sem falha
M20968,Média,300.8,310.9,1678.0,28.1,63.0,0.0,Sem falha
B51056,Baixa,302.6,311.8,1627.0,31.8,23.0,0.0,Sem falha
B57149,Baixa,298.4,308.1,1491.0,50.0,156.0,0.0,Sem falha
B52062,Baixa,303.7,312.5,1462.0,46.2,165.0,0.0,Sem falha
A29595,Alta,298.2,308.3,1824.0,24.2,49.0,0.0,Sem falha
B53040,Baixa,301.3,310.9,1566.0,33.1,82.0,0.0,Sem falha
B49979,Baixa,300.3,309.6,1404.0,44.6,87.0,0.0,Sem falha
M17542,Média,299.9,309.6,1364.0,44.4,20.0,0.0,Sem falha
B49840,Baixa,299.8,309.3,1291.0,56.4,188.0,0.0,Sem falha
B50431,Baixa,301.1,309.6,1501.0,36.1,156.0,0.0,Sem falha
B48358,Baixa,297.3,308.5,1398.0,60.4,12.0,0.0,Sem falha
B55267,Baixa,300.1,311.4,1446.0,40.6,147.0,0.0,Sem falha
M22785,Média,300.7,311.9,1697.0,28.2,191.0,0.0,Sem falha
M20421,Média,302.3,311.7,1341.0,46.3,194.0,0.0,Sem falha
M21175,Média,301.0,310.4,1517.0,46.1,145.0,0.0,Sem falha
B51791,Baixa,303.0,311.3,1365.0,56.2,146.0,1.0,Superaquecimento
B48170,Baixa,296.2,307.0,1414.0,48.3,162.0,0.0,Sem falha
B50616,Baixa,301.5,310.5,1466.0,48.1,189.0,0.0,Sem falha
M18969,Média,301.9,310.6,1475.0,47.8,179.0,0.0,Sem falha
B48476,Baixa,298.7,309.9,1621.0,34.1,130.0,0.0,Sem falha
B47919,Baixa,296.9,308.4,1390.0,41.8,184.0,0.0,Sem falha
B56242,Baixa,297.2,308.3,1576.0,35.3,113.0,0.0,Sem falha
B47278,Baixa,298.9,308.8,1529.0,32.7,53.0,0.0,Sem falha
B54837,Baixa,300.5,311.6,1661.0,30.0,158.0,0.0,Sem falha
B50397,Baixa,300.6,309.5,2025.0,21.4,64.0,0.0,Sem falha
M15119,Média,298.1,308.2,1420.0,63.9,19.0,1.0,Falha por potência
M21844,Média,300.7,311.0,1706.0,25.0,153.0,0.0,Sem falha
M22669,Média,300.0,311.4,1537.0,35.4,120.0,0.0,Sem falha
A37573,Alta,299.6,310.9,1679.0,31.2,120.0,0.0,Sem falha
M18281,Média,301.5,310.5,1612.0,29.8,148.0,0.0,Sem falha
B56410,Baixa,298.2,309.2,1922.0,22.6,132.0,0.0,Sem falha
